384,949,3.5,1065387847
146,2087,5.0,944927149
627,1148,5.0,1237930993
490,720,3.5,1399941698
483,1064,3.5,1387204850
192,5873,4.5,1077119347
600,3405,5.0,1018673169
495,110,5.0,993836676
560,1282,4.5,1067535544
580,4019,4.5,1209462417
15,72854,5.0,1447478789
109,4701,5.0,1004718487
184,4963,1.0,1149974777
89,1527,4.0,1328925385
284,260,4.0,855582380
164,89047,4.0,1440812592
427,32587,2.0,1329765396
235,1676,3.0,953677078
592,481,4.0,1447971912
426,904,4.0,973995929
433,98243,4.5,1439795228
62,71239,3.0,1268792799
128,81140,3.0,1311881432
412,4878,3.5,1415279321
611,2490,3.0,1368127925
422,5679,3.0,1063154436
529,65135,5.0,1260119301
665,6539,2.5,1231677241
339,1148,5.0,1172020557
354,4149,1.0,1046978879
311,1061,5.0,850409060
465,342,3.5,1097880171
63,5220,2.0,1299773788
110,1208,4.5,1077955661
532,349,4.0,1442000926
605,3623,3.0,975783597
120,73,5.0,960332195
508,60069,0.5,1451230965
422,2316,3.0,1067182872
404,1339,1.5,1266117628
547,305,3.0,835255916
427,1240,3.0,1329765705
650,2093,1.0,965516966
253,48385,4.5,1353274952
575,2707,2.0,939802175
219,3785,3.0,1011719161
575,4131,2.0,979762680
422,2114,4.0,1063251801
110,1375,5.0,992251940
451,1500,2.5,1130470920
199,3770,2.0,975878195
189,4437,1.0,1199942259
600,1269,4.0,1005449842
446,203,3.0,835116616
646,7454,2.0,1098827670
405,3578,4.5,1296443687
599,1200,5.0,1424811296
113,6942,3.5,1217129997
110,5572,4.5,1103590315
325,2340,3.0,1300118001
171,1397,3.0,852834260
569,778,4.0,1245981434
668,60950,2.5,1236444379
599,2118,3.5,1424811432
443,1201,3.0,915222166
600,2858,5.0,965669458
121,2724,3.0,951358991
668,60753,3.5,1220032785
397,3147,4.0,979408753
428,969,4.0,1087081447
164,97860,4.0,1440812438
575,7047,3.5,1070759271
541,367,4.0,1004509247
473,377,4.0,836972675
244,266,3.0,953167646
458,2287,2.0,977343773
192,49647,3.5,1187648690
213,1704,3.5,1111501792
389,4867,4.5,1319274976
54,3178,4.5,1146940413
575,8796,4.0,1091050932
310,3424,3.5,1218315965
72,1073,5.0,877801761
20,79132,5.0,1289758682
575,6261,4.0,1047318192
164,37386,3.0,1440964677
98,1269,5.0,955175196
303,3476,4.0,976999351
56,4855,4.0,1007676948
299,1732,4.0,1290572737
44,1220,3.5,1225240509
299,7451,4.5,1290571728
169,1092,3.0,854002331
433,59315,5.0,1439795393
443,1918,3.0,915224227
177,3916,3.5,1074043341
546,3334,5.0,1036014441
52,593,3.5,1441810394
241,8950,5.0,1446671095
403,3408,2.5,1222682217
413,86345,4.0,1380687185
410,4386,2.0,1134750054
413,89470,4.0,1353338925
192,3968,1.0,1030748319
109,1208,5.0,918641840
607,538,4.0,974714818
38,77561,3.0,1406485237
622,8665,4.5,1447034434
668,930,4.5,1356677166
542,1917,1.5,1428278289
123,1688,4.0,1155477714
387,3527,4.0,1378064236
625,2454,3.0,1085176410
458,3578,2.0,975256409
528,66934,4.0,1252650261
62,92,3.5,1267564828
542,1225,3.0,1303678144
478,648,4.0,1242924739
244,140,2.0,953169761
451,1033,3.0,1130813945
458,3260,4.0,953240238
104,141,4.0,836834761
192,1704,4.0,1002134840
176,2006,3.0,965402961
113,2683,3.0,1209265163
542,1079,3.5,1303678157
531,344,4.0,1447687350
253,48780,4.0,1353228053
387,1198,5.0,1294129419
334,296,5.0,845388537
659,908,3.0,1394644986
115,1221,2.0,1364202449
358,1214,5.0,1408188636
21,89745,3.5,1428011203
475,5954,3.0,1305328552
4,2874,4.0,950323317
170,1235,4.5,1300596151
528,49272,4.5,1252812501
473,593,5.0,836972489
440,1296,2.0,962686977
410,2815,1.0,1146169583
220,3556,4.5,1112609176
62,53464,1.0,1269755340
601,1650,3.0,938944705
261,1241,5.0,1138113035
174,58937,5.0,1276468581
192,4734,1.0,1030748319
238,6178,4.5,1082123199
5,2316,3.5,1303499415
30,49272,4.5,1292692089
295,150,3.0,837884511
275,1269,5.0,1136701286
622,80363,2.0,1447455361
354,3254,1.0,1017935609
575,3200,3.0,949701568
458,38061,4.0,1169843354
393,316,4.0,848976545
659,587,3.0,1394687909
635,1343,5.0,951538316
38,2918,4.0,1406484735
354,778,3.0,965329126
198,1288,3.0,974782149
668,2542,3.5,1363609476
580,3785,4.0,1209636703
410,6936,3.0,1134753958
475,1210,3.0,1434227373
475,26169,4.0,1438026886
63,27309,4.5,1300029035
232,8957,4.0,1277839628
220,6141,3.0,1112708228
164,2001,5.0,1440888761
600,3255,5.0,1014435616
57,47,4.5,1305497866
542,56757,3.0,1303682669
238,16,4.0,1082152385
330,593,5.0,1021830022
376,2712,3.0,942191156
161,648,4.0,1446723190
458,4251,4.0,1006050897
301,7153,4.0,1317056594
475,1792,2.5,1305330715
179,6331,3.5,1101865331
230,54286,4.0,1192688841
525,1952,4.0,946570419
607,550,2.0,974712771
666,1258,5.0,1021280312
303,373,4.0,976999351
640,74,4.0,860492281
160,373,5.0,902698025
399,2019,5.0,945152890
575,2738,3.0,952402340
150,5945,3.0,1052615044
668,2000,3.0,1025886181
358,1967,4.0,1373741740
146,2762,5.0,944924270
255,3578,3.5,1174414889
310,3363,2.5,1223465158
371,493,4.0,841275747
315,151,2.0,1075410065
168,6377,3.5,1159238891
107,2114,3.0,958160632
354,1049,3.0,1017931803
475,1377,3.5,1305329403
668,6898,4.5,1151007590
590,2019,4.5,1336063404
413,2973,4.0,1399846504
236,377,3.0,1119980216
107,2271,3.0,958165753
196,485,2.0,834707826
164,2617,4.0,1440962591
194,51662,3.0,1364056130
143,377,5.0,841221894
607,5225,5.0,1021410355
337,1292,4.0,962608433
209,4014,5.0,1013139597
309,46972,2.5,1293929135
303,1266,3.0,976136050
146,318,5.0,944926441
213,3365,5.0,1111502478
358,82095,0.5,1408191120
188,1296,3.0,879099038
124,319,4.0,1011475455
4,1997,5.0,950323481
194,32291,3.0,1364054621
399,2245,3.0,945155623
343,6365,4.0,1196304361
606,111759,4.5,1448040099
210,6176,3.0,1045509615
32,949,4.0,903750971
451,2993,4.0,1138618064
637,555,5.0,983919230
560,2322,4.0,1067534423
164,95583,4.0,1440812603
530,50,4.0,945143514
668,33126,1.0,1190829511
275,7831,5.0,1136704623
475,85179,4.5,1305362718
571,1183,5.0,859156307
224,68358,4.0,1359000232
495,1276,3.0,993843985
542,2706,1.5,1304191520
115,783,2.0,1364195397
601,1635,5.0,938942468
134,786,3.0,862764041
413,3893,3.5,1366293760
224,1921,3.5,1420919340
63,3555,3.5,1300121420
513,2143,4.0,1322787145
605,232,3.0,954089884
85,516,2.5,1400699751
107,628,4.0,958165160
309,5378,3.0,1293929392
668,118706,2.5,1435180003
321,349,4.0,848665583
63,5312,2.5,1299505878
655,6539,4.0,1255662132
160,155,3.0,901154856
275,5963,3.5,1136711462
458,63131,4.0,1249677403
66,529,2.0,961685610
308,60074,4.0,1233208214
88,296,5.0,1040274637
627,592,4.5,1237930524
583,318,5.0,978425754
475,109864,4.0,1428600349
545,208,3.0,845742226
593,4226,5.0,1003021052
310,7000,2.0,1125054534
443,1961,5.0,915221065
530,1517,4.0,972347231
457,852,5.0,854879312
668,77800,4.0,1302755034
134,839,5.0,862764259
650,1035,5.0,965517262
650,2687,5.0,965433343
412,5952,3.0,1415279101
668,3219,3.0,1025858831
569,6502,4.0,1245979516
250,2115,3.5,1107161430
474,2321,4.0,1323047094
128,4975,3.5,1266986806
399,3098,3.0,945152654
651,6708,3.5,1064248873
597,1562,4.0,965118871
235,3044,4.0,953676757
668,3103,2.0,1025855578
543,3863,3.0,995891405
128,60941,2.5,1262995888
425,3623,4.0,1077440835
506,480,3.0,1175243222
402,168,2.0,1178047182
107,534,2.0,958159926
303,1238,4.0,976124703
62,555,3.0,1268793275
532,88140,3.0,1440349160
575,5029,3.0,1012909296
238,25,4.5,1082123351
611,913,2.0,1368127548
83,3408,3.5,1418841885
224,7926,4.5,1444776805
101,356,4.0,1278885973
655,1220,3.5,1255640336
413,1954,3.5,1449485154
458,2371,3.0,975731580
241,3717,3.5,1446670939
641,3033,0.5,1349301451
183,1682,4.5,1379259476
668,74382,3.5,1267158944
576,7143,4.0,1449658736
433,1544,4.5,1439795221
118,10,4.0,1045006099
242,1278,5.0,945671087
448,94466,4.5,1439418127
232,52644,4.0,1278979061
668,75813,4.0,1321810152
568,2278,2.0,1142790247
201,4571,4.0,1027311496
616,38061,4.0,1261265357
668,97878,2.5,1351643231
568,778,4.5,1142789548
614,4963,4.0,1415079839
310,5903,2.0,1131535327
188,516,3.0,879099038
219,383,4.0,1011718440
601,124,5.0,938941812
413,736,2.0,1231558931
220,2541,3.5,1111996157
232,96821,5.0,1355822223
411,246,4.0,833711686
487,2616,0.5,1199648153
668,48851,4.5,1426340808
530,2203,4.0,1076729762
413,78218,4.0,1322831516
400,296,4.5,1197752224
170,32,4.0,1300596428
668,52528,3.0,1429545308
369,1960,4.0,941390356
584,1187,4.0,944926318
590,1639,4.5,1243370354
310,1090,3.5,1092228319
619,3949,4.0,1445257788
268,3911,4.0,1227220705
668,592,3.5,1228715802
224,58293,3.0,1428127898
177,3633,3.5,1074044912
179,1955,2.0,1056711067
438,2918,4.0,1224530759
57,4084,4.0,1299381219
220,356,3.5,1111498304
128,85056,2.5,1311880545
177,2005,3.0,1074043995
118,2701,4.0,1045006470
354,3095,2.0,965328471
177,3409,2.0,1074052894
576,47044,1.5,1451268912
622,47099,5.0,1447054084
326,586,4.0,844184062
310,1037,2.0,1135501303
403,53131,0.5,1225993871
484,2003,4.0,1308770518
553,293,3.0,1069804274
668,96971,1.0,1348930109
297,3421,5.0,1186148982
560,799,4.5,1067535911
228,8526,4.0,1141172762
584,2171,4.0,944925467
413,96811,4.0,1368102480
345,7584,4.0,1395028030
188,58,5.0,879097056
590,316,3.5,1243424869
303,1060,5.0,976218275
124,1196,5.0,1006895285
128,104,2.5,1262368044
422,2959,4.0,1063251315
520,116797,4.0,1449866355
311,100,3.0,850408258
39,296,5.0,1001785596
160,1057,4.0,902695660
607,208,4.0,974711586
531,8644,4.0,1447687977
315,1954,2.0,1075409560
343,41569,4.0,1196304902
460,2642,2.5,1130303621
603,1175,3.0,862154979
435,356,5.0,974423136
531,93510,4.5,1447672469
425,4391,4.0,1077455827
100,1035,5.0,1116728669
310,45950,3.5,1162836933
515,49272,3.5,1451794633
104,203,3.0,836835123
354,4901,3.0,1034972608
173,2722,4.0,954597240
409,1230,5.0,1292614806
475,27728,3.5,1305326480
166,112183,5.0,1439761707
607,1923,3.0,974712164
555,544,4.0,875314229
561,2642,2.0,944928558
255,7303,3.5,1174421072
28,798,2.0,884098633
374,260,4.0,1433269722
183,55280,2.5,1387041434
616,1274,4.5,1259929379
493,2628,3.0,1218333113
358,2599,4.0,1408189264
428,1047,4.5,1105415037
247,106696,3.5,1451124934
85,318,5.0,1400699802
156,357,2.0,886110491
124,1483,5.0,1011477891
339,208,3.5,1172019931
3,21,5.0,841483620
39,3996,5.0,1001786880
656,5,3.0,838777961
163,5244,1.0,1168525136
428,809,2.0,1105417322
413,73017,3.0,1272272992
239,52,3.0,854963360
167,131920,4.0,1446587988
50,904,4.0,904745484
668,5965,4.0,1040182179
447,87234,5.0,1444583495
161,87306,1.5,1448623157
222,904,4.0,945321554
192,5673,2.5,1077121282
428,5459,2.0,1105416830
299,485,4.5,1308599111
451,40815,4.0,1134346952
389,78039,4.0,1312977307
416,93,3.0,844956733
187,329,3.0,863204744
475,27563,4.0,1305327342
410,7730,3.0,1133458275
554,3994,4.0,1111866441
628,1721,3.5,1112473880
63,1485,2.5,1299505042
586,81845,4.5,1397065747
158,1148,3.5,1241060984
599,102123,4.0,1424813728
530,4803,3.0,1076730289
148,17,4.0,837259658
562,2694,1.0,953424182
283,674,3.0,868267794
425,1653,3.5,1077498570
580,2605,3.5,1209461680
576,3760,4.0,1446943303
604,296,5.0,1448883076
283,1171,3.0,868266803
607,3917,5.0,974788775
192,3998,4.5,1059406102
268,4973,4.5,1227217556
28,1220,4.0,884100011
331,780,2.0,1138983110
185,2722,3.0,1099496230
423,47,4.0,1087859821
238,446,5.0,1082061056
402,4388,2.0,1172480489
590,1954,3.5,1336063712
501,2762,4.0,1042988973
267,527,3.0,968988605
399,2391,4.0,945153826
89,141,4.0,1328925410
413,89753,3.0,1353556001
558,553,4.0,841216214
527,296,3.0,838823343
546,788,3.0,1036014127
87,6639,4.5,1173623391
475,57640,3.0,1305329463
150,5685,3.5,1114904632
600,1198,4.0,969754384
573,2819,5.0,1006522671
501,3617,1.0,1042988938
219,4448,3.0,1011718735
253,356,5.0,1353235921
4,1412,4.0,950322891
327,780,3.0,1167367849
1,1270,3.0,1217897006
574,84152,3.5,1311395846
244,52,3.0,953168879
88,6857,4.5,1244511433
668,7579,4.0,1090009837
123,43836,3.0,1155481226
605,2779,4.0,955398274
128,86233,2.5,1316834652
668,4105,2.0,1026179989
603,764,3.0,860499306
402,3910,2.0,1197813266
573,2764,4.0,1006522685
114,30810,3.5,1452131806
575,82005,2.0,1291743144
245,182,4.0,830280893
429,908,5.0,993082426
642,80489,4.0,1439791982
484,1198,5.0,1308768705
473,333,5.0,836972826
575,6333,3.5,1072716001
599,51086,4.0,1424824712
560,914,4.5,1067545935
575,3668,2.0,1047319193
164,41569,3.0,1440964000
3,141,3.0,841483766
137,1231,3.5,1201400217
458,6797,4.0,1088684742
619,4226,4.0,1445257202
475,7104,3.5,1403548339
469,1527,3.0,865436872
83,543,3.0,1418842068
250,708,3.5,1107161102
402,466,2.0,1178047061
668,4704,1.5,1284150715
169,1,3.0,859250977
44,2871,4.0,1225240211
568,1259,4.5,1142916247
110,69,4.0,992252780
325,44191,4.0,1300117553
310,3107,3.5,1107278453
224,103228,2.0,1428042627
330,356,4.0,1022545507
448,117533,4.0,1439418023
668,77983,2.0,1439025028
337,2100,4.0,962607927
448,106920,4.0,1439418350
622,111360,2.5,1450519519
164,1704,5.0,1440962538
567,2468,2.0,1129535068
232,3735,4.0,1296464940
296,493,3.5,1085799970
575,84601,3.5,1313433327
192,5324,3.5,1077646143
232,81229,4.5,1288133861
527,592,4.0,838823343
542,74545,2.0,1303679878
607,596,4.0,974788351
365,1179,2.0,1062894060
668,8401,3.5,1271633563
362,6502,3.5,1270901942
88,1272,4.5,1427389614
192,40278,1.5,1153930834
580,51662,4.0,1209464078
147,1214,5.0,986110780
530,1387,4.0,945142638
461,4677,3.5,1356976863
320,3421,4.5,1061950879
513,27611,5.0,1322787733
541,1580,4.0,1004507569
434,1250,4.0,1241492124
581,2657,3.5,1110284733
435,595,5.0,974423293
609,63,1.0,865265076
473,372,4.0,836973248
146,1307,4.0,944926604
607,2987,5.0,974709225
366,736,3.5,1084996702
118,1552,5.0,1045086884
310,5410,3.0,1216143044
549,2410,2.5,1216529130
668,6708,2.5,1191261565
250,272,3.5,1107160055
584,1231,4.0,945276057
107,1201,3.0,958164033
668,25874,3.0,1273533434
567,502,2.0,1129535003
556,849,4.0,862828849
567,1955,4.0,1129534460
160,948,5.0,903488707
575,349,4.0,939810689
484,2372,3.0,1308770606
468,3578,4.0,965671624
253,70286,4.5,1353227610
192,2353,4.5,1077120520
668,71264,2.0,1293805764
607,1169,5.0,984817841
652,1729,4.0,974692426
569,1517,3.0,1245979290
619,5349,3.5,1445257217
309,81834,2.5,1293963394
451,357,4.0,1136540421
518,6502,3.0,1439913132
461,1393,3.5,1242374391
177,5026,3.0,1074044752
586,1210,5.0,1397068635
409,64614,4.0,1292704178
245,440,3.0,834948326
326,277,4.0,844184546
115,6539,1.5,1364831332
189,3788,5.0,1199942764
109,1587,3.0,918645799
50,1885,1.0,904747787
410,4634,3.5,1133450720
588,2094,3.0,998093766
192,6266,3.5,1077646313
220,4993,3.5,1111498113
668,337,3.0,1117978618
63,72378,1.0,1299773469
195,1527,5.0,1250241758
330,3683,5.0,1022545152
220,3751,3.5,1111994732
192,3252,4.0,1077120883
433,138036,5.0,1439794693
403,293,5.0,1224525446
28,780,5.0,884098408
611,1276,4.5,1368126041
387,7293,4.0,1300793287
294,1394,4.0,1001985541
38,45499,2.0,1406754704
248,1287,5.0,1013780209
310,1385,2.0,1150014213
443,1320,3.0,915228278
128,4014,4.5,1262126303
24,1248,5.0,963466789
33,3068,4.0,1009740910
409,4299,2.5,1292751687
474,29,4.0,1323044961
164,4771,5.0,1440813680
110,527,5.0,992248547
484,2012,3.0,1308768596
137,3147,4.0,1201401366
655,1198,4.0,1255815081
6,33004,5.0,1348692341
176,1197,5.0,965402339
554,1136,5.0,1111866125
424,315,3.0,836378634
376,1357,2.0,942576918
283,342,3.0,868264384
105,849,2.0,857734911
597,3250,3.0,965118362
98,2311,4.0,955175511
383,1917,2.0,1214210471
458,1077,4.0,938852939
434,1954,4.0,1241491269
114,99114,3.0,1452130357
232,50872,3.5,1279134679
647,86644,5.0,1451787237
212,265,5.0,858542975
402,293,4.0,1172356147
370,296,3.0,830303993
252,1617,4.0,1048127993
268,1876,1.0,1227217283
413,899,4.0,1396479055
140,838,3.0,850121011
147,2302,5.0,986112770
288,2006,1.5,1267051810
65,231,3.0,835490251
627,480,3.5,1237930508
113,1378,3.0,1209263721
617,500,3.5,1225247976
668,5218,2.5,1072246770
254,5452,1.0,1354258434
627,517,3.5,1237991389
485,480,4.0,1028840554
402,53000,3.0,1191772159
160,552,4.0,903816443
505,1584,3.0,965682646
458,2987,4.0,975730753
628,4306,4.0,1112465721
228,2381,4.0,1125609127
443,1258,4.0,915220106
291,2900,1.0,967487623
541,3024,3.0,1004507294
354,1291,4.0,1017843879
416,18,4.0,844956985
87,316,3.5,1173621308
54,4643,3.0,1146942220
130,2273,1.0,996627399
47,50,5.0,843154388
542,70015,2.5,1305396253
387,53996,2.5,1369601575
427,32,4.5,1329079926
575,4086,4.0,979762842
570,231,3.0,833568135
542,5349,1.5,1366471552
607,2985,5.0,974716026
575,7480,3.5,1084378341
668,5867,2.0,1141848972
164,3555,4.5,1440964961
664,597,5.0,1423497045
474,55280,4.5,1323047052
179,110,3.0,1056712674
482,1784,4.0,974652496
348,5418,3.5,1311170500
228,7844,5.0,1124279126
108,1,5.0,944964565
242,2284,5.0,945672932
244,1221,3.0,953171127
589,94325,4.5,1450567365
107,3448,3.0,958165235
193,2078,5.0,944903835
461,70,3.0,1179880661
575,2348,3.0,939926070
575,4465,4.0,994074464
352,4022,4.0,1006558749
30,4993,4.5,1292689210
192,4299,3.0,1030747528
410,1278,4.0,1134750671
524,3452,4.0,993243510
69,1215,3.5,1121284806
495,1954,3.0,993837237
541,196,3.0,1004507333
531,72998,4.5,1450372314
485,2916,2.0,1028840969
458,5459,2.0,1027858560
544,1193,4.0,944942906
424,527,4.0,836378855
568,2371,4.0,1142790782
160,1339,5.0,902695758
250,2571,4.5,1107160843
224,108928,3.5,1420877076
89,86293,2.5,1328924816
308,58975,4.0,1233349567
359,2318,5.0,1401325290
209,1097,5.0,1013140587
399,2202,4.0,945154189
241,6016,3.0,1446670580
109,3060,4.0,971087442
555,1097,5.0,875313188
110,2795,4.5,1077955987
458,1059,2.0,953241422
641,1270,2.5,1349905135
304,2997,4.0,1351444492
62,2174,3.0,1267427018
399,1240,3.0,945152243
404,2724,4.0,1266117661
399,1673,4.0,945154962
413,73168,4.0,1310104811
198,457,4.0,958686738
458,7205,3.0,1085826104
17,55995,4.5,1350206965
461,63433,4.0,1230446728
461,733,2.5,1193031267
575,4638,2.0,1008476523
668,385,3.0,1037922579
299,3552,3.5,1290572676
218,6807,5.0,1255809702
310,5989,3.5,1152703041
584,2375,4.0,945278546
203,499,5.0,955136265
220,6541,3.0,1111758730
71,1917,3.5,1063748275
434,858,5.0,1241406965
188,477,4.0,879099066
109,1954,4.0,901259551
557,6296,2.5,1284926022
63,153,3.0,1299619920
516,4812,3.0,1001471848
668,110730,2.5,1423370444
575,2717,3.0,939926708
433,1291,5.0,1439794685
495,3397,3.0,993843062
469,539,4.0,865534743
192,3996,2.0,1002134486
363,799,3.0,947644112
156,1353,4.0,887641805
290,4995,3.5,1405039729
255,2324,4.5,1174416376
565,5445,4.0,1433883334
410,1094,4.0,1146169320
224,2683,3.5,1390080924
520,54286,5.0,1449866252
104,454,4.0,836834527
383,59615,2.5,1214211549
469,336,3.0,865534528
188,1249,5.0,879099229
668,130988,2.5,1450884755
619,7090,4.0,1445257303
570,480,5.0,833568365
179,6629,2.5,1082808777
506,50,5.0,1175238148
232,64957,3.5,1277839498
79,1747,3.5,1227241643
213,7064,4.0,1111503699
255,8970,3.5,1174421580
273,520,3.5,1227880123
410,2278,2.5,1142892035
495,610,3.0,993843089
138,420,3.0,835879290
228,48394,5.0,1233251537
658,1221,5.0,956602213
593,4056,3.0,998924912
220,4973,5.0,1111757246
483,26326,3.0,1387205688
62,110,3.0,1267427848
451,26776,3.5,1130494988
123,527,5.0,1155481711
291,3793,5.0,967487862
232,44243,2.0,1277850782
413,5872,2.5,1396482899
475,1267,3.0,1320395109
656,521,4.0,838778479
567,736,2.0,1129521822
